,DATE,BASEL_pleasant_weather,BELGRADE_pleasant_weather,BUDAPEST_pleasant_weather,DEBILT_pleasant_weather,DUSSELDORF_pleasant_weather,HEATHROW_pleasant_weather,KASSEL_pleasant_weather,LJUBLJANA_pleasant_weather,MAASTRICHT_pleasant_weather,MADRID_pleasant_weather,MUNCHENB_pleasant_weather,OSLO_pleasant_weather,SONNBLICK_pleasant_weather,STOCKHOLM_pleasant_weather,VALENTIA_pleasant_weather
19954,2014-08-19,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
19955,2014-08-20,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
19956,2014-08-21,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
19957,2014-08-22,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0
19958,2014-08-23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19959,2014-08-24,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
19960,2014-08-25,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19961,2014-08-26,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
19962,2014-08-27,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
19963,2014-08-28,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0
19964,2014-08-29,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0
19965,2014-08-30,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19966,2014-08-31,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
19967,2014-09-01,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0
19968,2014-09-02,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0
19969,2014-09-03,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
19970,2014-09-04,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
19971,2014-09-05,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0
19972,2014-09-06,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0
19973,2014-09-07,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
19974,2014-09-08,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
19975,2014-09-09,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
19976,2014-09-10,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0
19977,2014-09-11,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
19978,2014-09-12,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0
19979,2014-09-13,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0
19980,2014-09-14,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0
19981,2014-09-15,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
19982,2014-09-16,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0
19983,2014-09-17,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0
19984,2014-09-18,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
19985,2014-09-19,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0
19986,2014-09-20,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
19987,2014-09-21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19988,2014-09-22,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
19989,2014-09-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19990,2014-09-24,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
19991,2014-09-25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19992,2014-09-26,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
19993,2014-09-27,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
19994,2014-09-28,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
19995,2014-09-29,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19996,2014-09-30,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19997,2014-10-01,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
19998,2014-10-02,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0
19999,2014-10-03,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
20000,2014-10-04,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
20001,2014-10-05,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20002,2014-10-06,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20003,2014-10-07,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
20004,2014-10-08,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
20005,2014-10-09,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
20006,2014-10-10,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
20007,2014-10-11,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
20008,2014-10-12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
20009,2014-10-13,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
20010,2014-10-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20011,2014-10-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20012,2014-10-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20013,2014-10-17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20014,2014-10-18,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
20015,2014-10-19,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0
20016,2014-10-20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20017,2014-10-21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20018,2014-10-22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20019,2014-10-23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20020,2014-10-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20021,2014-10-25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20022,2014-10-26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20023,2014-10-27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20024,2014-10-28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20025,2014-10-29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20026,2014-10-30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20027,2014-10-31,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
20028,2014-11-01,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
20029,2014-11-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20030,2014-11-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20031,2014-11-04,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
20032,2014-11-05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20033,2014-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20034,2014-11-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20035,2014-11-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20036,2014-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20037,2014-11-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20038,2014-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20039,2014-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20040,2014-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20041,2014-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20042,2014-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20043,2014-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20044,2014-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20045,2014-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20046,2014-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20047,2014-11-20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20048,2014-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20049,2014-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20050,2014-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20051,2014-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20052,2014-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20053,2014-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20054,2014-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20055,2014-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20056,2014-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20057,2014-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20058,2014-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20059,2014-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060,2014-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061,2014-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20062,2014-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20063,2014-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20064,2014-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20065,2014-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20066,2014-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20067,2014-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20068,2014-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20069,2014-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070,2014-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20071,2014-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,2014-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20073,2014-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20074,2014-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20075,2014-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20076,2014-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20077,2014-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20078,2014-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20079,2014-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080,2014-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081,2014-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20082,2014-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20083,2014-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20084,2014-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20085,2014-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20086,2014-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20087,2014-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20088,2014-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20089,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090,2015-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091,2015-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092,2015-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20093,2015-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20094,2015-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20095,2015-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20096,2015-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20097,2015-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20098,2015-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20099,2015-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2015-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,2015-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102,2015-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20103,2015-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20104,2015-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20105,2015-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20106,2015-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20107,2015-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20108,2015-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20109,2015-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110,2015-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20111,2015-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112,2015-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20113,2015-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20114,2015-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20115,2015-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20116,2015-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20117,2015-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20118,2015-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20119,2015-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120,2015-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20121,2015-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122,2015-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123,2015-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20124,2015-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20125,2015-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20126,2015-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20127,2015-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20128,2015-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20129,2015-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130,2015-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20131,2015-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20132,2015-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133,2015-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20134,2015-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20135,2015-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20136,2015-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20137,2015-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20138,2015-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20139,2015-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140,2015-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,2015-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20142,2015-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143,2015-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20144,2015-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20145,2015-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20146,2015-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20147,2015-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20148,2015-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20149,2015-03-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20150,2015-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151,2015-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20152,2015-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153,2015-03-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20154,2015-03-07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20155,2015-03-08,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
20156,2015-03-09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20157,2015-03-10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20158,2015-03-11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20159,2015-03-12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20160,2015-03-13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20161,2015-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20162,2015-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20163,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20164,2015-03-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20165,2015-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20166,2015-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20167,2015-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20168,2015-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20169,2015-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170,2015-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171,2015-03-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20172,2015-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20173,2015-03-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20174,2015-03-27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20175,2015-03-28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20176,2015-03-29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20177,2015-03-30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20178,2015-03-31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20179,2015-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20180,2015-04-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20181,2015-04-03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20182,2015-04-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20183,2015-04-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20184,2015-04-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20185,2015-04-07,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20186,2015-04-08,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20187,2015-04-09,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
20188,2015-04-10,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0
20189,2015-04-11,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
20190,2015-04-12,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
20191,2015-04-13,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
20192,2015-04-14,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0
20193,2015-04-15,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
20194,2015-04-16,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
20195,2015-04-17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20196,2015-04-18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20197,2015-04-19,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
20198,2015-04-20,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0
20199,2015-04-21,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0
20200,2015-04-22,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0
20201,2015-04-23,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
20202,2015-04-24,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
20203,2015-04-25,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
20204,2015-04-26,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
20205,2015-04-27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20206,2015-04-28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20207,2015-04-29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20208,2015-04-30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20209,2015-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20210,2015-05-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20211,2015-05-03,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20212,2015-05-04,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
20213,2015-05-05,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20214,2015-05-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20215,2015-05-07,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
20216,2015-05-08,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0
20217,2015-05-09,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
20218,2015-05-10,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
20219,2015-05-11,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
20220,2015-05-12,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0
20221,2015-05-13,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0
20222,2015-05-14,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20223,2015-05-15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20224,2015-05-16,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20225,2015-05-17,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
20226,2015-05-18,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20227,2015-05-19,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
20228,2015-05-20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20229,2015-05-21,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
20230,2015-05-22,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
20231,2015-05-23,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
20232,2015-05-24,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
20233,2015-05-25,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
20234,2015-05-26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20235,2015-05-27,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0
20236,2015-05-28,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0
20237,2015-05-29,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20238,2015-05-30,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
20239,2015-05-31,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
20240,2015-06-01,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20241,2015-06-02,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
20242,2015-06-03,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0
20243,2015-06-04,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0
20244,2015-06-05,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
20245,2015-06-06,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
20246,2015-06-07,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
20247,2015-06-08,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0
20248,2015-06-09,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20249,2015-06-10,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0
20250,2015-06-11,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0
20251,2015-06-12,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
20252,2015-06-13,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
20253,2015-06-14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
20254,2015-06-15,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
20255,2015-06-16,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0
20256,2015-06-17,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0
20257,2015-06-18,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0
20258,2015-06-19,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
20259,2015-06-20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
20260,2015-06-21,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
20261,2015-06-22,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
20262,2015-06-23,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20263,2015-06-24,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
20264,2015-06-25,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
20265,2015-06-26,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0
20266,2015-06-27,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0
20267,2015-06-28,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
20268,2015-06-29,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
20269,2015-06-30,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
20270,2015-07-01,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
20271,2015-07-02,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0
20272,2015-07-03,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
20273,2015-07-04,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
20274,2015-07-05,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
20275,2015-07-06,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
20276,2015-07-07,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
20277,2015-07-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20278,2015-07-09,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
20279,2015-07-10,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
20280,2015-07-11,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0
20281,2015-07-12,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0
20282,2015-07-13,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
20283,2015-07-14,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0
20284,2015-07-15,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
20285,2015-07-16,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0
20286,2015-07-17,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
20287,2015-07-18,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
20288,2015-07-19,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
20289,2015-07-20,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
20290,2015-07-21,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0
20291,2015-07-22,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0
20292,2015-07-23,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0
20293,2015-07-24,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0
20294,2015-07-25,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
20295,2015-07-26,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20296,2015-07-27,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20297,2015-07-28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
